user_id,window_end_date,window_start_ts,window_end_ts,n_samples_30d,obs_days_in_window,median_interval_h,p95_interval_h,max_gap_h,gaps_gt_6h_count,gaps_gt_12h_count,gaps_gt_24h_count,duplicate_timestamp_count,cycle_decrease_count,fcc_missing_count,rsoc_missing_count,has_counter_reset,window_data_quality_label,cycle_start_30d,cycle_end_30d,cycle_delta_30d,cycle_rate_per_30d,ac_time_ratio_30d,charge_time_ratio_30d,discharge_time_ratio_30d,rsoc_min_30d,rsoc_max_30d,rsoc_swing_30d,rsoc_p05_30d,rsoc_p50_30d,rsoc_p95_30d,frac_below_10_30d,frac_below_20_30d,frac_above_80_30d,frac_above_90_30d,frac_above_95_30d,n_acdc_switches_30d,n_charge_status_switches_30d,n_discharge_sessions_30d,fcc_start_30d,fcc_end_30d,fcc_min_30d,fcc_max_30d,fcc_abs_delta_30d,fcc_any_changes_30d,fcc_effective_changes_30d,fcc_effective_step_abs_max_30d,last_effective_fcc_change_ts_in_window,last_effective_fcc_change_cycle_in_window,soh_start_30d,soh_end_30d,n_80_20_80_ok_complete_30d,n_80_20_80_large_gap_30d,n_80_20_80_no_response_30d,n_80_20_80_censored_30d,n_80_20_80_any_30d,n_85_15_85_ok_complete_30d,n_85_15_85_large_gap_30d,n_85_15_85_no_response_30d,n_85_15_85_censored_30d,n_85_15_85_any_30d,n_90_10_90_ok_complete_30d,n_90_10_90_large_gap_30d,n_90_10_90_no_response_30d,n_90_10_90_censored_30d,n_90_10_90_any_30d,expected_response_30d,observed_response_30d,no_response_count_30d,n_complete_ok_opportunities_30d,p_all_no_response_30d,fw_response_anomaly_score_30d,conformal_p,conformal_p_proxy_final_normal,expected_response_30d_personalized,observed_response_30d_personalized,no_response_count_30d_personalized,n_complete_ok_opportunities_30d_personalized,p_all_no_response_30d_personalized,fw_response_anomaly_score_30d_personalized,conformal_p_personalized,state_as_of_ts,first_seen_ts,last_seen_ts,state_history_days,state_history_sufficient,last_effective_fcc_value,last_effective_fcc_change_ts,last_effective_fcc_change_cycle,days_since_effective_fcc_change,cycles_since_effective_fcc_change,effective_active_flag,last_any_fcc_value,last_any_fcc_change_ts,last_any_fcc_change_cycle,days_since_any_fcc_change,cycles_since_any_fcc_change,legacy_any_active_flag,n_micro_steps_since_effective_change,max_micro_step_mWh_since_effective_change,micro_wobble_only_since_effective_change,cum_primary_ok_opportunities_since_last_effective_change,cum_primary_medium_gap_opportunities_since_last_effective_change,cum_primary_large_gap_opportunities_since_last_effective_change,cum_primary_ok_no_response_since_last_effective_change,cum_primary_medium_gap_no_response_since_last_effective_change,cum_primary_no_response_since_last_effective_change,cum_primary_censored_since_last_effective_change,cum_strict_ok_opportunities_since_last_effective_change,cum_strict_medium_gap_opportunities_since_last_effective_change,cum_strict_large_gap_opportunities_since_last_effective_change,cum_strict_ok_no_response_since_last_effective_change,cum_strict_medium_gap_no_response_since_last_effective_change,cum_strict_no_response_since_last_effective_change,cum_strict_censored_since_last_effective_change,high_quality_no_response_count,censored_count,large_gap_low_quality_count,observed_effective_responses_since_last_effective_change,cum_expected_normative_response,cum_observed_effective_response,cum_log_p_all_no_response_since_last_effective_change,cum_normative_fw_anomaly_score,cumulative_normative_fw_anomaly_score,days_since_last_effective_fcc_change,cycles_since_last_effective_fcc_change,cum_primary_no_response_since_last_fcc_change,cum_strict_no_response_since_last_fcc_change,cum_observed_response_since_last_fcc_change,cum_fw_response_anomaly_score,cluster_id,cluster_profile_name,stateful_label_v2,window_label_v2,recommended_action,confidence,priority,primary_reason,secondary_reasons,evidence_summary,user_message_template,engineering_message_template,would_have_been_label,fw_like_evidence_flag,gauge_like_evidence_flag,micro_wobble_only_flag,large_gap_dominant_flag,censored_dominant_flag,state_history_insufficient_flag,data_quality_review_flag,alert_fired,consecutive_windows_opportunity_no_response,queue_norm_anomaly,queue_primary_no_response,fw_engineering_rank,analysis_timestamp,code_version,window_days,stride_days,effective_step_definition
LAPTOP-SJCL3CJL_scollins1,2025-05-22,2025-04-22 23:59:59.999999999,2025-05-22 23:59:59.999999999,2,0.0,0.001,0.001,0.001,0,0,0,0,0,0,0,False,WINDOW_QUALITY_SHORT_OBS,90.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,79.0,79.0,3.95,39.5,75.05,0.0,0.0,0.0,0.0,0.0,1,1,1,56990.0,56990.0,56990.0,56990.0,0.0,0,0,0.0,,,99.98,99.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2025-05-22 23:59:59.999999999,2023-02-02 09:03:00,2025-05-22 13:00:02,840.623,True,56970.0,2023-02-02 09:03:00,32.0,840.623,58.0,False,56990.0,2023-05-12 13:28:22,50.0,741.439,40.0,False,1,20.0,True,3,2,9,3,2,5,0,0,0,0,0,0,0,0,3,0,9,0,1.884,0,-2.38339,1.0351,1.0351,840.623,58.0,5,0,0,1.0351,-1,SPARSE_OR_GAPPY,STATEFUL_REVIEW_DATA_QUALITY,WINDOW_DATA_QUALITY_REVIEW,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,low,1,data_quality_or_history_review,fw_like;micro_wobble;large_gap_dominant,days_eff=841 days_any=741 cyc_eff=58 hq_nr=3 total_nr=5 cens=0 lg_opp=9 opp=14 norm_anom=1.04 conf_p=1 micro_only=True cluster=SPARSE_OR_GAPPY,No user-facing action; collecting more data.,Data-quality/history review outranks action (would_have_been=FW_CORE_LIKE). Collect more data or manual review.,FW_CORE_LIKE,True,False,True,True,False,False,True,False,0,1.0351,5,24,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
AVON-SVTSKU3_Avon,2026-06-01,2026-05-02 23:59:59.999999999,2026-06-01 23:59:59.999999999,567,26.259,0.479,4.328,51.067,25,7,4,0,0,0,0,False,WINDOW_QUALITY_OK,29.0,56.0,27.0,30.846,0.3841,0.2403,0.6159,1.0,100.0,99.0,17.0,63.0,100.0,0.0111,0.0392,0.3871,0.293,0.2247,169,238,85,57940.0,57340.0,57340.0,57940.0,600.0,28,1,280.0,2026-05-11 13:35:51,33.0,99.9,98.86,5,5,5,0,10,3,2,3,0,5,2,1,2,0,3,1.8821,0,5,5,0.092542,1.0337,0.08303,0.08611,1.8007,0,5,5,0.102179,0.9906,0.21126,2026-06-01 23:59:59.999999999,2026-03-16 19:28:59,2026-06-01 16:37:34,77.188,True,57610.0,2026-05-11 13:35:51,33.0,21.433,23.0,True,57340.0,2026-06-01 13:34:59,56.0,0.434,0.0,True,23,20.0,True,5,0,3,5,0,5,0,2,0,0,2,0,2,0,5,0,3,0,1.8821,0,-2.38009,1.0337,1.0337,21.433,23.0,5,2,0,1.0337,4,MOBILE_DEEP_CYCLE,STATEFUL_WATCH_LOW_EVIDENCE,WINDOW_NORMAL_RESPONDING,ACTION_MONITOR_NEXT_WINDOW,low,8,weak_partial_evidence,fw_like;micro_wobble,days_eff=21 days_any=0 cyc_eff=23 hq_nr=5 total_nr=5 cens=0 lg_opp=3 opp=10 norm_anom=1.03 conf_p=0.083 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,Ambiguous/weak evidence (21d since effective change); monitor next window.,,True,False,True,False,False,False,False,False,0,1.0337,5,25,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
GHOOGAR-F3KPQQX_ghoogar,2024-02-27,2024-01-28 23:59:59.999999999,2024-02-27 23:59:59.999999999,90,27.105,0.499,35.438,137.518,10,9,5,0,0,0,0,False,WINDOW_QUALITY_SPARSE,81.0,87.0,6.0,6.641,0.2287,0.1742,0.7713,3.0,100.0,97.0,7.0,42.5,97.55,0.0478,0.1311,0.147,0.0795,0.0795,24,29,13,48590.0,48600.0,48590.0,48600.0,10.0,1,0,0.0,,,85.17,85.19,0,3,0,0,3,0,3,0,0,3,0,2,0,0,2,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2024-02-27 23:59:59.999999999,2023-02-14 08:51:39,2024-02-27 10:59:24,378.631,True,48600.0,2023-10-30 11:14:58,66.0,120.531,21.0,False,48600.0,2024-02-14 09:03:09,84.0,13.623,3.0,True,2,10.0,True,2,2,7,2,2,4,0,0,0,4,0,0,0,0,2,0,7,0,1.6392,0,-2.11304,0.9177,0.9177,120.531,21.0,4,0,0,0.9177,-1,SPARSE_OR_GAPPY,STATEFUL_REVIEW_DATA_QUALITY,WINDOW_DATA_QUALITY_REVIEW,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,low,1,data_quality_or_history_review,fw_like;micro_wobble;large_gap_dominant,days_eff=121 days_any=14 cyc_eff=21 hq_nr=2 total_nr=4 cens=0 lg_opp=7 opp=15 norm_anom=0.92 conf_p=1 micro_only=True cluster=SPARSE_OR_GAPPY,No user-facing action; collecting more data.,Data-quality/history review outranks action (would_have_been=FW_CORE_LIKE). Collect more data or manual review.,FW_CORE_LIKE,True,False,True,True,False,False,True,False,0,0.9177,4,26,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
AIII1-PF55Q7L6_aiii1,2025-12-08,2025-11-08 23:59:59.999999999,2025-12-08 23:59:59.999999999,2,0.002,0.054,0.054,0.054,0,0,0,0,0,0,0,False,WINDOW_QUALITY_SHORT_OBS,40.0,40.0,0.0,0.0,0.0,0.0,1.0,54.0,54.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,1,1,1,89450.0,89450.0,89450.0,89450.0,0.0,0,0,0.0,,,102.37,102.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2025-12-08 23:59:59.999999999,2025-04-09 15:19:19,2025-12-08 11:38:03,243.362,True,89450.0,2025-04-09 15:19:19,0.0,243.362,40.0,False,89450.0,2025-04-09 15:19:19,0.0,243.362,40.0,False,0,0.0,False,0,4,11,0,4,4,0,0,0,0,0,0,0,0,0,0,11,0,1.5797,0,-2.018,0.8764,0.8764,243.362,40.0,4,0,0,0.8764,-1,SPARSE_OR_GAPPY,STATEFUL_REVIEW_DATA_QUALITY,WINDOW_DATA_QUALITY_REVIEW,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,low,1,data_quality_or_history_review,fw_like;large_gap_dominant,days_eff=243 days_any=243 cyc_eff=40 hq_nr=0 total_nr=4 cens=0 lg_opp=11 opp=15 norm_anom=0.88 conf_p=1 micro_only=False cluster=SPARSE_OR_GAPPY,No user-facing action; collecting more data.,Data-quality/history review outranks action (would_have_been=FW_WATCH_LIKE). Collect more data or manual review.,FW_WATCH_LIKE,True,False,False,True,False,False,True,False,0,0.8764,4,27,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
PRIMUS_tscott2,2024-04-16,2024-03-17 23:59:59.999999999,2024-04-16 23:59:59.999999999,279,22.044,0.5,10.723,65.016,18,10,4,0,0,0,0,False,WINDOW_QUALITY_OK,116.0,124.0,8.0,10.887,0.4839,0.1545,0.5161,4.0,100.0,96.0,28.8,95.0,100.0,0.0129,0.0311,0.672,0.5799,0.4355,44,60,22,51810.0,47440.0,47440.0,51810.0,4370.0,1,1,4370.0,2024-03-25 22:43:56,116.0,90.82,83.16,1,4,1,0,5,0,1,0,0,1,0,1,0,0,1,0.4303,0,1,1,0.569677,0.2444,0.74929,0.76293,0.1487,0,1,1,0.851282,0.0699,0.81598,2024-04-16 23:59:59.999999999,2023-03-16 15:15:16,2024-04-16 11:08:40,397.364,True,47440.0,2024-03-25 22:43:56,116.0,22.053,8.0,True,47440.0,2024-03-25 22:43:56,116.0,22.053,8.0,True,0,0.0,False,1,2,2,1,2,3,0,0,0,1,0,0,0,0,1,0,2,0,1.3117,0,-1.72482,0.7491,0.7491,22.053,8.0,3,0,0,0.7491,4,MOBILE_DEEP_CYCLE,STATEFUL_WATCH_LOW_EVIDENCE,WINDOW_NORMAL_RESPONDING,ACTION_MONITOR_NEXT_WINDOW,low,8,weak_partial_evidence,fw_like,days_eff=22 days_any=22 cyc_eff=8 hq_nr=1 total_nr=3 cens=0 lg_opp=2 opp=6 norm_anom=0.75 conf_p=0.749 micro_only=False cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,Ambiguous/weak evidence (22d since effective change); monitor next window.,,True,False,False,False,False,False,False,False,0,0.7491,3,28,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
SDESCHENES-FH3M_sdeschenes,2025-11-12,2025-10-13 23:59:59.999999999,2025-11-12 23:59:59.999999999,174,28.979,0.5,8.197,234.053,13,4,3,0,0,0,0,False,WINDOW_QUALITY_OK,659.0,673.0,14.0,14.493,0.5911,0.2424,0.4089,5.0,100.0,95.0,12.25,95.0,100.0,0.0499,0.0594,0.6058,0.5217,0.4357,42,53,21,46740.0,46740.0,46740.0,46740.0,0.0,0,0,0.0,,,89.03,89.03,3,2,3,0,5,3,2,3,0,5,1,2,1,0,3,1.0592,0,3,3,0.267755,0.5723,0.24071,0.2187,0.1228,0,3,3,0.882165,0.0545,0.85184,2025-11-12 23:59:59.999999999,2023-06-06 16:03:55,2025-11-12 08:04:53,890.331,True,46740.0,2025-10-03 11:13:11,652.0,40.533,21.0,True,46740.0,2025-10-03 11:13:11,652.0,40.533,21.0,True,0,0.0,False,3,1,3,3,1,4,0,1,1,3,1,1,2,0,3,0,3,0,1.3736,0,-1.69518,0.7362,0.7362,40.533,21.0,4,2,0,0.7362,4,MOBILE_DEEP_CYCLE,STATEFUL_WATCH_LOW_EVIDENCE,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_MONITOR_NEXT_WINDOW,low,8,weak_partial_evidence,fw_like,days_eff=41 days_any=41 cyc_eff=21 hq_nr=3 total_nr=4 cens=0 lg_opp=3 opp=12 norm_anom=0.74 conf_p=0.241 micro_only=False cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,Ambiguous/weak evidence (40d since effective change); monitor next window.,,True,False,False,False,False,False,False,False,11,0.7362,4,29,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
MNAKABAYASH-XPZ_mnakabayashi1,2026-05-27,2026-04-27 23:59:59.999999999,2026-05-27 23:59:59.999999999,111,9.26,0.5,13.829,61.768,7,7,2,0,0,0,0,False,WINDOW_QUALITY_OK,187.0,188.0,1.0,3.24,0.8932,0.1328,0.1068,2.0,100.0,98.0,33.5,99.0,100.0,0.0383,0.046,0.8744,0.8596,0.8366,10,13,5,51880.0,51880.0,51880.0,51880.0,0.0,0,0,0.0,,,90.94,90.94,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2026-05-27 23:59:59.999999999,2023-07-04 16:26:51,2026-05-27 14:45:46,1058.315,True,51880.0,2024-03-21 13:33:25,91.0,797.435,97.0,False,51880.0,2024-03-21 13:33:25,91.0,797.435,97.0,False,0,0.0,False,0,4,23,0,4,4,0,0,0,8,0,0,0,0,0,0,23,0,1.3274,0,-1.61714,0.7023,0.7023,797.435,97.0,4,0,0,0.7023,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_LARGE_GAP_AMBIGUOUS,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;large_gap_dominant,days_eff=797 days_any=797 cyc_eff=97 hq_nr=0 total_nr=4 cens=0 lg_opp=23 opp=35 norm_anom=0.70 conf_p=1 micro_only=False cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 0.70, 4 no_response since last effective change (797d ago).",,True,False,False,True,False,False,False,False,0,0.7023,4,30,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
HNAKA-PF43B9PV_hnaka,2025-05-22,2025-04-22 23:59:59.999999999,2025-05-22 23:59:59.999999999,157,29.499,0.5,2.86,287.863,7,7,5,0,0,0,0,False,WINDOW_QUALITY_OK,304.0,306.0,2.0,2.034,0.9095,0.0857,0.0905,24.0,100.0,76.0,57.6,100.0,100.0,0.0,0.0,0.9365,0.925,0.9193,17,22,9,45660.0,45660.0,45660.0,45660.0,0.0,0,0,0.0,,,80.04,80.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2025-05-22 23:59:59.999999999,2023-03-20 14:52:18,2025-05-22 22:05:49,794.38,True,45670.0,2025-03-19 12:58:31,289.0,64.459,17.0,False,45660.0,2025-04-18 13:16:15,302.0,34.447,4.0,True,1,10.0,True,1,3,2,1,3,4,0,1,1,2,1,1,2,0,1,0,2,0,1.3274,0,-1.61714,0.7023,0.7023,64.459,17.0,4,2,0,0.7023,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=64 days_any=34 cyc_eff=17 hq_nr=1 total_nr=4 cens=0 lg_opp=2 opp=10 norm_anom=0.70 conf_p=1 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 0.70, 4 no_response since last effective change (64d ago).",,True,False,True,False,False,False,False,False,0,0.7023,4,31,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
AIII1-PF6249QS_aiii1,2026-05-19,2026-04-19 23:59:59.999999999,2026-05-19 23:59:59.999999999,334,29.075,0.5,11.547,113.383,22,17,4,0,0,0,0,False,WINDOW_QUALITY_OK,19.0,28.0,9.0,9.286,0.5777,0.0768,0.4223,2.0,100.0,98.0,30.0,81.0,94.0,0.0031,0.035,0.5251,0.0888,0.0641,86,107,43,59040.0,58930.0,58930.0,59040.0,110.0,9,0,0.0,,,98.4,98.22,0,4,0,0,4,0,3,0,0,3,0,1,0,0,1,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2026-05-19 23:59:59.999999999,2026-01-29 14:20:30,2026-05-19 10:15:31,110.402,True,59200.0,2026-02-17 09:00:47,5.0,91.624,23.0,False,58930.0,2026-05-13 09:34:38,28.0,6.601,0.0,True,23,20.0,True,1,2,6,1,2,3,0,0,0,1,0,0,0,0,1,0,6,0,1.2191,0,-1.56891,0.6814,0.6814,91.624,23.0,3,0,0,0.6814,1,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_MICRO_WOBBLE_ONLY,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble;large_gap_dominant,days_eff=92 days_any=7 cyc_eff=23 hq_nr=1 total_nr=3 cens=0 lg_opp=6 opp=10 norm_anom=0.68 conf_p=1 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 0.68, 3 no_response since last effective change (91d ago).",,True,False,True,True,False,False,False,False,0,0.6814,3,32,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
YWADA-PF49SXTB_ywada,2024-05-30,2024-04-30 23:59:59.999999999,2024-05-30 23:59:59.999999999,535,28.494,0.5,1.587,111.112,23,15,3,0,0,0,0,False,WINDOW_QUALITY_OK,122.0,136.0,14.0,14.74,0.7108,0.2067,0.2892,14.0,100.0,86.0,56.7,100.0,100.0,0.0,0.0074,0.8625,0.795,0.7277,116,158,58,49500.0,49500.0,49500.0,49500.0,0.0,0,0,0.0,,,86.77,86.77,0,4,0,0,4,0,2,0,0,2,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2024-05-30 23:59:59.999999999,2023-04-20 16:04:29,2024-05-30 12:44:05,406.33,True,49520.0,2023-12-23 13:05:35,82.0,159.454,54.0,False,49500.0,2024-02-28 08:45:33,102.0,92.635,34.0,False,1,20.0,True,0,4,9,0,3,3,1,0,0,5,0,0,0,0,0,1,9,0,1.1836,0,-1.51795,0.6592,0.6592,159.454,54.0,3,0,0,0.6592,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_LARGE_GAP_AMBIGUOUS,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble;large_gap_dominant,days_eff=159 days_any=93 cyc_eff=54 hq_nr=0 total_nr=3 cens=1 lg_opp=9 opp=18 norm_anom=0.66 conf_p=1 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 0.66, 3 no_response since last effective change (159d ago).",,True,False,True,True,False,False,False,False,0,0.6592,3,33,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
IYOSHIMITSU-VKS_iyoshimitsu,2026-01-23,2025-12-24 23:59:59.999999999,2026-01-23 23:59:59.999999999,31,13.874,0.5,71.133,97.902,5,5,4,0,0,0,0,False,WINDOW_QUALITY_SPARSE,158.0,158.0,0.0,0.0,0.8355,0.5579,0.1645,62.0,100.0,38.0,63.5,97.0,100.0,0.0,0.0,0.9279,0.8291,0.8207,3,5,2,34870.0,34870.0,34870.0,34870.0,0.0,0,0,0.0,,,88.73,88.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2026-01-23 23:59:59.999999999,2023-02-02 22:24:11,2026-01-23 15:36:28,1086.067,True,34870.0,2024-09-14 19:28:19,93.0,496.189,65.0,False,34870.0,2024-09-14 19:28:19,93.0,496.189,65.0,False,0,0.0,False,1,2,20,1,2,3,0,0,1,8,0,1,1,0,1,0,20,0,1.154,0,-1.46227,0.6351,0.6351,496.189,65.0,3,1,0,0.6351,-1,SPARSE_OR_GAPPY,STATEFUL_REVIEW_DATA_QUALITY,WINDOW_DATA_QUALITY_REVIEW,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,low,1,data_quality_or_history_review,fw_like;large_gap_dominant,days_eff=496 days_any=496 cyc_eff=65 hq_nr=1 total_nr=3 cens=0 lg_opp=20 opp=32 norm_anom=0.64 conf_p=1 micro_only=False cluster=SPARSE_OR_GAPPY,No user-facing action; collecting more data.,Data-quality/history review outranks action (would_have_been=FW_WATCH_LIKE). Collect more data or manual review.,FW_WATCH_LIKE,True,False,False,True,False,False,True,False,0,0.6351,3,34,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
KMAKI-PF4WSHXN_kmaki,2025-10-08,2025-09-08 23:59:59.999999999,2025-10-08 23:59:59.999999999,28,27.675,0.497,136.537,297.151,6,4,4,0,0,0,0,False,WINDOW_QUALITY_SPARSE,191.0,192.0,1.0,1.084,0.354,0.354,0.646,1.0,100.0,99.0,1.0,46.0,99.65,0.0269,0.0662,0.2815,0.0527,0.0527,5,5,3,50810.0,50800.0,50800.0,50810.0,10.0,1,0,0.0,,,89.09,89.08,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2025-10-08 23:59:59.999999999,2024-10-18 16:16:38,2025-10-08 20:48:35,355.322,True,51020.0,2025-07-22 21:41:37,173.0,78.096,19.0,False,50800.0,2025-09-22 03:32:29,192.0,16.852,0.0,True,19,20.0,True,1,2,1,1,2,3,0,0,0,2,0,0,0,0,1,0,1,0,1.0901,0,-1.36655,0.5935,0.5935,78.096,19.0,3,0,0,0.5935,-1,SPARSE_OR_GAPPY,STATEFUL_REVIEW_DATA_QUALITY,WINDOW_DATA_QUALITY_REVIEW,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,low,1,data_quality_or_history_review,fw_like;micro_wobble,days_eff=78 days_any=17 cyc_eff=19 hq_nr=1 total_nr=3 cens=0 lg_opp=1 opp=6 norm_anom=0.59 conf_p=1 micro_only=True cluster=SPARSE_OR_GAPPY,No user-facing action; collecting more data.,Data-quality/history review outranks action (would_have_been=FW_WATCH_LIKE). Collect more data or manual review.,FW_WATCH_LIKE,True,False,True,False,False,False,True,False,0,0.5935,3,35,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
ASANTHOSH-9S10E_asanthosh,2024-08-09,2024-07-10 23:59:59.999999999,2024-08-09 23:59:59.999999999,22,29.275,0.5,112.055,524.883,5,4,3,0,0,0,0,False,WINDOW_QUALITY_SPARSE,97.0,97.0,0.0,0.0,0.3894,0.0955,0.6106,36.0,100.0,64.0,45.85,84.0,100.0,0.0,0.0,0.6658,0.425,0.2802,6,9,4,56750.0,56750.0,56750.0,56750.0,0.0,0,0,0.0,,,99.56,99.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2024-08-09 23:59:59.999999999,2024-02-15 11:49:27,2024-08-09 12:24:36,176.507,True,56790.0,2024-07-08 21:55:09,94.0,32.087,3.0,True,56750.0,2024-07-10 14:25:53,97.0,30.399,0.0,True,3,20.0,True,2,1,0,2,1,3,0,0,1,0,0,1,1,0,2,0,0,0,1.0696,0,-1.33607,0.5802,0.5802,32.087,3.0,3,1,0,0.5802,-1,SPARSE_OR_GAPPY,STATEFUL_REVIEW_DATA_QUALITY,WINDOW_DATA_QUALITY_REVIEW,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,low,1,data_quality_or_history_review,fw_like;micro_wobble,days_eff=32 days_any=30 cyc_eff=3 hq_nr=2 total_nr=3 cens=0 lg_opp=0 opp=4 norm_anom=0.58 conf_p=1 micro_only=True cluster=SPARSE_OR_GAPPY,No user-facing action; collecting more data.,Data-quality/history review outranks action (would_have_been=FW_CORE_LIKE). Collect more data or manual review.,FW_CORE_LIKE,True,False,True,False,False,False,True,False,0,0.5802,3,36,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
